index;Sku;Style Id;Catalog;Category;Weight;TP 1;TP 2;MRP Old;Final MRP Old;Ajio MRP;Amazon MRP;Amazon FBA MRP;Flipkart MRP;Limeroad MRP;Myntra MRP;Paytm MRP;Snapdeal MRP;Custom_Size
986;Os285_S;Os285;Mix;Tops;0.2;314;254.34;1595;1595;1595;1595;1595;1595;1595;1597;1595;1595;S
987;Os285_M;Os285;Mix;Tops;0.2;314;254.34;1595;1595;1595;1595;1595;1595;1595;1597;1595;1595;M
988;Os285_L;Os285;Mix;Tops;0.2;314;254.34;1595;1595;1595;1595;1595;1595;1595;1597;1595;1595;L
989;Os285_XL;Os285;Mix;Tops;0.2;314;254.34;1595;1595;1595;1595;1595;1595;1595;1597;1595;1595;XL
990;Os115_S;Os115;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;S
991;Os115_M;Os115;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;M
992;Os115_L;Os115;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;L
993;Os115_XL;Os115;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;XL
994;Os115_2XL;Os115;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;2XL
995;Os115_3XL;Os115;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;3XL
996;Os118_S;Os118;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;S
997;Os118_M;Os118;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;M
998;Os118_L;Os118;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;L
999;Os118_XL;Os118;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;XL
1000;Os118_2XL;Os118;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;2XL
1001;Os118_3XL;Os118;Mix;Kurta;0.3;395;319.95;1895;1895;1895;1895;1895;1895;1895;1895;1895;1895;3XL
1002;Os125_S;Os125;Mix;Kurta;0.3;450;364.50;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;S
1003;Os125_M;Os125;Mix;Kurta;0.3;450;364.50;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;M
1004;Os125_L;Os125;Mix;Kurta;0.3;450;364.50;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;L
1005;Os125_XL;Os125;Mix;Kurta;0.3;450;364.50;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;XL
1006;Os125_2XL;Os125;Mix;Kurta;0.3;450;364.50;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2XL
1007;Os125_3XL;Os125;Mix;Kurta;0.3;450;364.50;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;3XL
1008;Os127_S;Os127;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;S
1009;Os127_M;Os127;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;M
1010;Os127_L;Os127;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;L
1011;Os127_XL;Os127;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;XL
1012;Os127_2XL;Os127;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;2XL
1013;Os127_3XL;Os127;Mix;Kurta;0.3;425;344.25;1995;1995;1995;1995;1995;1995;1995;1995;1995;1995;3XL
1014;Os133_S;Os133;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;S
1015;Os133_M;Os133;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;M
1016;Os133_L;Os133;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;L
1017;Os133_XL;Os133;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;XL
1018;Os133_2XL;Os133;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;2XL
1019;Os133_3XL;Os133;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;3XL
1020;Os134_S;Os134;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;S
1021;Os134_M;Os134;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;M
1022;Os134_L;Os134;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;L
1023;Os134_XL;Os134;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;XL
1024;Os134_2XL;Os134;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;2XL
1025;Os134_3XL;Os134;Mix;Kurta Set;0.4;790;639.90;3495;3495;3495;3495;3495;3495;3495;3495;3495;3495;3XL
1026;Os136_S;Os136;Mix;Gown;0.4;695;562.95;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;S
1027;Os136_M;Os136;Mix;Gown;0.4;695;562.95;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;M
1028;Os136_L;Os136;Mix;Gown;0.4;695;562.95;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;L
1029;Os136_XL;Os136;Mix;Gown;0.4;695;562.95;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;XL
1030;Os136_2XL;Os136;Mix;Gown;0.4;695;562.95;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;2XL
1031;Os136_3XL;Os136;Mix;Gown;0.4;695;562.95;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;3XL
1032;Os1056_S;Os1056;Surmaya;Kurta Set;0.4;1295;1048.95;5395;5395;5395;5395;5395;5395;5395;5395;5395;5395;S
1033;Os1056_M;Os1056;Surmaya;Kurta Set;0.4;1295;1048.95;5395;5395;5395;5395;5395;5395;5395;5395;5395;5395;M
1034;Os1056_L;Os1056;Surmaya;Kurta Set;0.4;1295;1048.95;5395;5395;5395;5395;5395;5395;5395;5395;5395;5395;L
1035;Os1056_XL;Os1056;Surmaya;Kurta Set;0.4;1295;1048.95;5395;5395;5395;5395;5395;5395;5395;5395;5395;5395;XL
1036;Os1056_2XL;Os1056;Surmaya;Kurta Set;0.4;1295;1048.95;5395;5395;5395;5395;5395;5395;5395;5395;5395;5395;2XL
1037;Os1056_3XL;Os1056;Surmaya;Kurta Set;0.4;1295;1048.95;5395;5395;5395;5395;5395;5395;5395;5395;5395;5395;3XL
1038;Os1066_S;Os1066;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;S
1039;Os1066_M;Os1066;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;M
1040;Os1066_L;Os1066;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;L
1041;Os1066_XL;Os1066;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;XL
1042;Os1066_2XL;Os1066;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;2XL
1043;Os1066_3XL;Os1066;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;3XL
1044;Os1103_S;Os1103;Surmaya;Gown;0.4;995;805.95;4295;4295;4295;4295;4295;4295;4295;4295;4295;4295;S
1045;Os1103_M;Os1103;Surmaya;Gown;0.4;995;805.95;4295;4295;4295;4295;4295;4295;4295;4295;4295;4295;M
1046;Os1103_L;Os1103;Surmaya;Gown;0.4;995;805.95;4295;4295;4295;4295;4295;4295;4295;4295;4295;4295;L
1047;Os1103_XL;Os1103;Surmaya;Gown;0.4;995;805.95;4295;4295;4295;4295;4295;4295;4295;4295;4295;4295;XL
1048;Os1103_2XL;Os1103;Surmaya;Gown;0.4;995;805.95;4295;4295;4295;4295;4295;4295;4295;4295;4295;4295;2XL
1049;Os1103_3XL;Os1103;Surmaya;Gown;0.4;995;805.95;4295;4295;4295;4295;4295;4295;4295;4295;4295;4295;3XL
1050;Os1119_S;Os1119;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;S
1051;Os1119_M;Os1119;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;M
1052;Os1119_L;Os1119;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;L
1053;Os1119_XL;Os1119;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;XL
1054;Os1119_2XL;Os1119;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;2XL
1055;Os1119_3XL;Os1119;Surmaya;Kurta Set;0.4;1150;931.50;4895;4895;4895;4895;4895;4895;4895;4895;4895;4895;3XL
1056;Os287_S;Os287;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;S
1057;Os287_M;Os287;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;M
1058;Os287_L;Os287;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;L
1059;Os287_XL;Os287;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;XL
1060;Os287_2XL;Os287;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;2XL
1061;Os287_3XL;Os287;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;3XL
1062;Os287KR_S;Os287KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;S
1063;Os287KR_M;Os287KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;M
1064;Os287KR_L;Os287KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;L
1065;Os287KR_XL;Os287KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;XL
1066;Os287KR_2XL;Os287KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;2XL
1067;Os287KR_3XL;Os287KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;3XL
1068;Os278_S;Os278;Mix;Kurta Set;0.4;650;526.50;3295;3295;3295;3295;3295;3295;3295;2995;3295;3295;S
1069;Os278_M;Os278;Mix;Kurta Set;0.4;650;526.50;3295;3295;3295;3295;3295;3295;3295;2995;3295;3295;M
1070;Os278_L;Os278;Mix;Kurta Set;0.4;650;526.50;3295;3295;3295;3295;3295;3295;3295;2995;3295;3295;L
1071;Os278_XL;Os278;Mix;Kurta Set;0.4;650;526.50;3295;3295;3295;3295;3295;3295;3295;2995;3295;3295;XL
1072;Os278_2XL;Os278;Mix;Kurta Set;0.4;650;526.50;3295;3295;3295;3295;3295;3295;3295;2995;3295;3295;2XL
1073;Os278_3XL;Os278;Mix;Kurta Set;0.4;650;526.50;3295;3295;3295;3295;3295;3295;3295;2995;3295;3295;3XL
1074;Os278KR_S;Os278KR;Mix;Kurta;0.3;460;372.60;2397;2397;2397;2397;2397;2397;2397;2397;2397;2397;S
1075;Os278KR_M;Os278KR;Mix;Kurta;0.3;460;372.60;2397;2397;2397;2397;2397;2397;2397;2397;2397;2397;M
1076;Os278KR_L;Os278KR;Mix;Kurta;0.3;460;372.60;2397;2397;2397;2397;2397;2397;2397;2397;2397;2397;L
1077;Os278KR_XL;Os278KR;Mix;Kurta;0.3;460;372.60;2397;2397;2397;2397;2397;2397;2397;2397;2397;2397;XL
1078;Os278KR_2XL;Os278KR;Mix;Kurta;0.3;460;372.60;2397;2397;2397;2397;2397;2397;2397;2397;2397;2397;2XL
1079;Os278KR_3XL;Os278KR;Mix;Kurta;0.3;460;372.60;2397;2397;2397;2397;2397;2397;2397;2397;2397;2397;3XL
1080;Os277_S;Os277;Mix;Kurta Set;0.4;675;546.75;3397;3397;3397;3397;3397;3397;3397;3095;3397;3397;S
1081;Os277_M;Os277;Mix;Kurta Set;0.4;675;546.75;3397;3397;3397;3397;3397;3397;3397;3095;3397;3397;M
1082;Os277_L;Os277;Mix;Kurta Set;0.4;675;546.75;3397;3397;3397;3397;3397;3397;3397;3095;3397;3397;L
1083;Os277_XL;Os277;Mix;Kurta Set;0.4;675;546.75;3397;3397;3397;3397;3397;3397;3397;3095;3397;3397;XL
1084;Os277_2XL;Os277;Mix;Kurta Set;0.4;675;546.75;3397;3397;3397;3397;3397;3397;3397;3095;3397;3397;2XL
1085;Os277_3XL;Os277;Mix;Kurta Set;0.4;675;546.75;3397;3397;3397;3397;3397;3397;3397;3095;3397;3397;3XL
1086;Os277KR_S;Os277KR;Mix;Kurta;0.3;440;356.40;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;S
1087;Os277KR_M;Os277KR;Mix;Kurta;0.3;440;356.40;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;M
1088;Os277KR_L;Os277KR;Mix;Kurta;0.3;440;356.40;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;L
1089;Os277KR_XL;Os277KR;Mix;Kurta;0.3;440;356.40;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;XL
1090;Os277KR_2XL;Os277KR;Mix;Kurta;0.3;440;356.40;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;2XL
1091;Os277KR_3XL;Os277KR;Mix;Kurta;0.3;440;356.40;2295;2295;2295;2295;2295;2295;2295;2295;2295;2295;3XL
1092;Os276_S;Os276;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;S
1093;Os276_M;Os276;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;M
1094;Os276_L;Os276;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;L
1095;Os276_XL;Os276;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;XL
1096;Os276_2XL;Os276;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;2XL
1097;Os276_3XL;Os276;Mix;Kurta Set;0.4;695;562.95;3495;3495;3495;3495;3495;3495;3495;3195;3495;3495;3XL
1098;Os276KR_S;Os276KR;Mix;Kurta;0.3;490;396.90;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;S
1099;Os276KR_M;Os276KR;Mix;Kurta;0.3;490;396.90;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;M
1100;Os276KR_L;Os276KR;Mix;Kurta;0.3;490;396.90;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;L
1101;Os276KR_XL;Os276KR;Mix;Kurta;0.3;490;396.90;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;XL
1102;Os276KR_2XL;Os276KR;Mix;Kurta;0.3;490;396.90;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;2XL
1103;Os276KR_3XL;Os276KR;Mix;Kurta;0.3;490;396.90;2495;2495;2495;2495;2495;2495;2495;2495;2495;2495;3XL
1116;Os309_S;Os309;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;S
1117;Os309_M;Os309;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;M
1118;Os309_L;Os309;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;L
1119;Os309_XL;Os309;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;XL
1120;Os309_2XL;Os309;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;2XL
1121;Os309_3XL;Os309;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;3XL
1122;Os280_S;Os280;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;S
1123;Os280_M;Os280;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;M
1124;Os280_L;Os280;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;L
1125;Os280_XL;Os280;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;XL
1126;Os280_2XL;Os280;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;2XL
1127;Os280_3XL;Os280;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;3XL
1128;Os280KR_S;Os280KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;S
1129;Os280KR_M;Os280KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;M
1130;Os280KR_L;Os280KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;L
1131;Os280KR_XL;Os280KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;XL
1132;Os280KR_2XL;Os280KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;2XL
1133;Os280KR_3XL;Os280KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;3XL
1134;Os279_S;Os279;Mix;Kurta Set;0.4;625;506.25;3197;3197;3197;3197;3197;3197;3197;2995;3197;3197;S
1135;Os279_M;Os279;Mix;Kurta Set;0.4;625;506.25;3197;3197;3197;3197;3197;3197;3197;2995;3197;3197;M
1136;Os279_L;Os279;Mix;Kurta Set;0.4;625;506.25;3197;3197;3197;3197;3197;3197;3197;2995;3197;3197;L
1137;Os279_XL;Os279;Mix;Kurta Set;0.4;625;506.25;3197;3197;3197;3197;3197;3197;3197;2995;3197;3197;XL
1138;Os279_2XL;Os279;Mix;Kurta Set;0.4;625;506.25;3197;3197;3197;3197;3197;3197;3197;2995;3197;3197;2XL
1139;Os279_3XL;Os279;Mix;Kurta Set;0.4;625;506.25;3197;3197;3197;3197;3197;3197;3197;2995;3197;3197;3XL
1146;Os283_S;Os283;Mix;Kurta;0.3;425;344.25;2197;2197;2197;2197;2197;2197;2197;2197;2197;2197;S
1147;Os283_M;Os283;Mix;Kurta;0.3;425;344.25;2197;2197;2197;2197;2197;2197;2197;2197;2197;2197;M
1148;Os283_L;Os283;Mix;Kurta;0.3;425;344.25;2197;2197;2197;2197;2197;2197;2197;2197;2197;2197;L
1149;Os283_XL;Os283;Mix;Kurta;0.3;425;344.25;2197;2197;2197;2197;2197;2197;2197;2197;2197;2197;XL
1150;Os283_2XL;Os283;Mix;Kurta;0.3;425;344.25;2197;2197;2197;2197;2197;2197;2197;2197;2197;2197;2XL
1151;Os283_3XL;Os283;Mix;Kurta;0.3;425;344.25;2197;2197;2197;2197;2197;2197;2197;2197;2197;2197;3XL
1152;Os294_S;Os294;Mix;Kurta Set;0.4;595;481.95;2975;2975;2975;2997;2997;2975;2975;2895;2975;2975;S
1153;Os294_M;Os294;Mix;Kurta Set;0.4;595;481.95;2975;2975;2975;2997;2997;2975;2975;2895;2975;2975;M
1154;Os294_L;Os294;Mix;Kurta Set;0.4;595;481.95;2975;2975;2975;2997;2997;2975;2975;2895;2975;2975;L
1155;Os294_XL;Os294;Mix;Kurta Set;0.4;595;481.95;2975;2975;2975;2997;2997;2975;2975;2895;2975;2975;XL
1156;Os294_2XL;Os294;Mix;Kurta Set;0.4;595;481.95;2975;2975;2975;2997;2997;2975;2975;2895;2975;2975;2XL
1157;Os294_3XL;Os294;Mix;Kurta Set;0.4;595;481.95;2975;2975;2975;2997;2997;2975;2975;2895;2975;2975;3XL
1158;Os294KR_S;Os294KR;Mix;Kurta;0.3;410;332.10;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;S
1159;Os294KR_M;Os294KR;Mix;Kurta;0.3;410;332.10;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;M
1160;Os294KR_L;Os294KR;Mix;Kurta;0.3;410;332.10;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;L
1161;Os294KR_XL;Os294KR;Mix;Kurta;0.3;410;332.10;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;XL
1162;Os294KR_2XL;Os294KR;Mix;Kurta;0.3;410;332.10;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;2XL
1163;Os294KR_3XL;Os294KR;Mix;Kurta;0.3;410;332.10;2095;2095;2095;2095;2095;2095;2095;2095;2095;2095;3XL
1164;Os307_S;Os307;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;S
1165;Os307_M;Os307;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;M
1166;Os307_L;Os307;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;L
1167;Os307_XL;Os307;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;XL
1168;Os307_2XL;Os307;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;2XL
1169;Os307_3XL;Os307;Mix;Kurta Set;0.4;650;526.50;3297;3297;3297;3297;3297;3297;3297;3297;3297;3297;3XL
1170;Os307KR_S;Os307KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;S
1171;Os307KR_M;Os307KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;M
1172;Os307KR_L;Os307KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;L
1173;Os307KR_XL;Os307KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;XL
1174;Os307KR_2XL;Os307KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;2XL
1175;Os307KR_3XL;Os307KR;Mix;Kurta;0.3;425;344.25;2195;2195;2195;2195;2195;2195;2195;2195;2195;2195;3XL
1188;Os303_S;Os303;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;S
1189;Os303_M;Os303;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;M
1190;Os303_L;Os303;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;L
1191;Os303_XL;Os303;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;XL
1192;Os303_2XL;Os303;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;2XL
1193;Os303_3XL;Os303;Mix;Kurta;0.3;415;336.15;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;3XL
1194;Os282_S;Os282;Mix;Kurta Set;0.4;640;518.40;3197;3197;3295;3295;3295;3295;3197;3197;3197;3197;S
1195;Os282_M;Os282;Mix;Kurta Set;0.4;640;518.40;3197;3197;3295;3295;3295;3295;3197;3197;3197;3197;M
1196;Os282_L;Os282;Mix;Kurta Set;0.4;640;518.40;3197;3197;3295;3295;3295;3295;3197;3197;3197;3197;L
1197;Os282_XL;Os282;Mix;Kurta Set;0.4;640;518.40;3197;3197;3295;3295;3295;3295;3197;3197;3197;3197;XL
1198;Os282_2XL;Os282;Mix;Kurta Set;0.4;640;518.40;3197;3197;3295;3295;3295;3295;3197;3197;3197;3197;2XL
1199;Os282_3XL;Os282;Mix;Kurta Set;0.4;640;518.40;3197;3197;3295;3295;3295;3295;3197;3197;3197;3197;3XL
1200;Os282KR_S;Os282KR;Mix;Kurta;0.3;415;336.15;2095;2095;2095;2295;2295;2295;2095;2295;2095;2095;S
1201;Os282KR_M;Os282KR;Mix;Kurta;0.3;415;336.15;2095;2095;2095;2295;2295;2295;2095;2295;2095;2095;M
1202;Os282KR_L;Os282KR;Mix;Kurta;0.3;415;336.15;2095;2095;2095;2295;2295;2295;2095;2295;2095;2095;L
1203;Os282KR_XL;Os282KR;Mix;Kurta;0.3;415;336.15;2095;2095;2095;2295;2295;2295;2095;2295;2095;2095;XL
1204;Os282KR_2XL;Os282KR;Mix;Kurta;0.3;415;336.15;2095;2095;2095;2295;2295;2295;2095;2295;2095;2095;2XL
1205;Os282KR_3XL;Os282KR;Mix;Kurta;0.3;415;336.15;2095;2095;2095;2295;2295;2295;2095;2295;2095;2095;3XL
1206;Os290_S;Os290;Mix;Kurta Set;0.4;625;506.25;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;S
1207;Os290_M;Os290;Mix;Kurta Set;0.4;625;506.25;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;M
1208;Os290_L;Os290;Mix;Kurta Set;0.4;625;506.25;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;L
1209;Os290_XL;Os290;Mix;Kurta Set;0.4;625;506.25;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;XL
1210;Os290_2XL;Os290;Mix;Kurta Set;0.4;625;506.25;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;2XL
1211;Os290_3XL;Os290;Mix;Kurta Set;0.4;625;506.25;3195;3195;3195;3195;3195;3195;3195;3195;3195;3195;3XL
1212;Os290KR_S;Os290KR;Mix;Kurta;0.3;400;324.00;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;S
1213;Os290KR_M;Os290KR;Mix;Kurta;0.3;400;324.00;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;M
1214;Os290KR_L;Os290KR;Mix;Kurta;0.3;400;324.00;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;L
1215;Os290KR_XL;Os290KR;Mix;Kurta;0.3;400;324.00;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;XL
1216;Os290KR_2XL;Os290KR;Mix;Kurta;0.3;400;324.00;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;2XL
1217;Os290KR_3XL;Os290KR;Mix;Kurta;0.3;400;324.00;2097;2097;2097;2097;2097;2097;2097;2097;2097;2097;3XL
1218;Os289_S;Os289;Mix;Kurta Set;0.4;615;498.15;3095;3095;3095;3095;3095;3095;3095;2895;3095;3095;S
